wavelength_um,t_short,t_long
1.3,6.556258009488545e-14,0.588354182776909
1.3875,1.0399665284661364e-11,0.6329726714255701
1.475,0.00027343701055363963,0.7796988191479212
1.5625,1.070788817843738e-05,0.8425478611462749
1.65,0.0016852196518441205,0.8913190428982012
1.7375,0.0014420701560268726,0.9335886561186498
1.825,0.002954048415464981,0.970377050582098
1.9125,1.660646425919368e-05,0.9716120089332692
2.0,3.640411002161456e-06,0.9639369590035499
