wl_nm,te_frac,tm_frac,total_transmission
1096.0155108391486,0.01846836805103598,0.981531631948964,0.9981075496652437
1233.0174496940422,0.010930870327210034,0.98906912967279,0.9981733995051973
1370.0193885489357,0.01366717979883514,0.9863328202011649,0.9983431428099002
1507.0213274038294,0.9860364163911548,0.01396358360884511,0.9980864341267837
1644.023266258723,0.9963994615510208,0.003600538448979253,0.9970114387210259
1781.0252051136167,0.9899167246559712,0.010083275344028723,0.9895616564028867
1918.0271439685105,0.938937687506252,0.06106231249374804,0.9869976100040599
2055.0290828234038,0.003859691931727304,0.9961403080682727,0.984912907448787
2192.0310216782973,0.0002777412713661471,0.9997222587286339,0.9828145426247888
