wavelength_um,t_short,t_long
0.8,0,0.16816083913179247
0.86875,0,0.47956412009175653
0.9375,0,0.48882457500766535
1.00625,0,0.7285698455435434
1.0750000000000002,0,0.8013823771713026
1.14375,0,0.8438364182460456
1.2125000000000001,0,0.8814440403711392
1.28125,0,0.8979743209843972
1.35,0,0.9706751981705414
