Lc_um,kappa2
132.33082706766916,0.0038757443169464027
133.33333333333331,0.002591550814815026
134.3358395989975,0.0015565112134158302
135.33834586466165,0.0007792768204075291
136.3408521303258,0.0002663440962614942
137.34335839598998,2.2000354041675594e-05
138.34586466165413,4.828792419183331e-05
139.34837092731829,0.00034498708385626616
140.35087719298244,0.0009096178934183093
141.35338345864662,0.0017374609249058697
142.35588972431077,0.00282159670900701
143.35839598997492,0.004152963570980644
144.36090225563908,0.005720433372044521
145.36340852130326,0.007510904523161589
146.3659147869674,0.009509411493774857
147.36842105263156,0.011699249900170558
148.37092731829574,0.01406211612792578
149.3734335839599,0.016578260321416585
150.37593984962405,0.01922665146163461
151.3784461152882,0.021985153152519695
152.38095238095238,0.024830708646511213
153.38345864661653,0.02773953356279389
154.38596491228068,0.03068731468741742
155.38847117794487,0.03364941319363066
156.39097744360902,0.03660107058382817
157.39348370927317,0.03951761563175836
158.39598997493732,0.04237467059527889
159.3984962406015,0.04514835497604583
160.40100250626566,0.04781548512302425
161.4035087719298,0.05035376801144872
162.406015037594,0.05274198757754478
163.40852130325814,0.0549601820515453
164.4110275689223,0.056989810806777355
165.41353383458645,0.058813909330220716
166.41604010025063,0.06041723101922879
167.41854636591478,0.06178637461921309
168.42105263157893,0.06290989623711264
169.4235588972431,0.06377840499439053
170.42606516290726,0.0643846415200494
171.42857142857142,0.06472353862758715
172.43107769423557,0.06479226366872828
173.43358395989975,0.06459024220992075
174.4360902255639,0.0641191628336994
175.43859649122805,0.06338296302478445
176.44110275689223,0.062387796258885006
177.4436090225564,0.06114198056929355
178.44611528822054,0.05965592902117415
179.4486215538847,0.05794206267466972
180.45112781954887,0.05601470676432151
181.45363408521303,0.05388997096257649
182.45614035087718,0.0515856147281931
183.45864661654133,0.04912089886502046
184.4611528822055,0.046516424531888444
185.46365914786966,0.043793961049231445
186.46616541353382,0.040976263941713366
187.468671679198,0.03808688473773297
188.47117794486215,0.03514997411558549
189.4736842105263,0.03219008004167142
190.47619047619045,0.029231942587999285
191.47869674185463,0.026300287143987886
192.4812030075188,0.02341961775099101
193.48370927318294,0.020614012286944733
194.48621553884712,0.017906921213073565
195.48872180451127,0.015320971564815034
196.49122807017542,0.012877777825293061
197.49373433583958,0.010597761262139889
198.49624060150376,0.008499979237729043
199.4987468671679,0.006601965919516101
200.50125313283206,0.004919585721900056
201.50375939849624,0.00346690070460195
202.5062656641604,0.0022560530359009494
203.50877192982455,0.0012971635031520426
204.5112781954887,0.0005982469188775755
205.51378446115288,0.00016514512950562268
206.51629072681703,1.4781866963470585e-06
207.51879699248119,0.0001086140893880247
208.52130325814534,0.0004856573494715882
209.52380952380952,0.0011294564766666643
210.52631578947367,0.0020346303200373243
211.52882205513782,0.0031936130459739903
212.531328320802,0.004596717376695557
213.53383458646616,0.006232215560697756
214.5363408521303,0.008086437398361209
215.53884711779446,0.010143884503379514
216.54135338345864,0.012387359844959872
217.5438596491228,0.01479811148802799
218.54636591478695,0.017355989329994125
219.54887218045113,0.02003961352400571
220.55137844611528,0.022826553180934198
221.55388471177943,0.025693513856426178
222.55639097744358,0.028616532255922433
223.55889724310777,0.03157117653021457
224.56140350877192,0.03453275048738451
225.56390977443607,0.03747650001423455
226.56641604010025,0.04037781998184733
227.5689223057644,0.04321245990587217
228.57142857142856,0.04595672664253829
229.5739348370927,0.04858768242617563
230.5764411027569,0.05108333659295839
231.57894736842104,0.05342282938836379
232.5814536340852,0.0555866063220025
233.58395989974937,0.057556581612487556
234.58646616541353,0.05931628935620048
235.58897243107768,0.06085102115641934
236.59147869674183,0.06214794906244625
237.593984962406,0.0631962327911548
238.59649122807016,0.06398711033475471
239.59899749373432,0.06451397119743435
240.6015037593985,0.06477241164873722
241.60401002506265,0.06476027153184158
242.6065162907268,0.06447765231908355
243.60902255639095,0.06392691626380734
244.61152882205513,0.06311266665563248
245.6140350877193,0.062041709344172656
246.61654135338344,0.060722995852807375
247.6190476190476,0.0591675485579869
248.62155388471177,0.0573883685594527
249.62406015037593,0.05540032701143592
250.62656641604008,0.05322004082313177
251.62907268170426,0.050865733767402235
252.6315789473684,0.04835708415861775
253.63408521303256,0.045715060372813275
254.63659147869672,0.042961745584953075
255.6390977443609,0.040120153188224
256.64160401002505,0.037214034438164
257.64411027568923,0.03426767992941816
258.64661654135335,0.03130571656446681
259.64912280701753,0.02835290171134582
260.6516290726817,0.025433916270881846
261.65413533834584,0.022573158383071192
262.65664160401,0.019794539496896812
263.65914786967414,0.017121284508119415
264.6616541353383,0.014575737635575212
265.6641604010025,0.012179175658552914
266.66666666666663,0.009951630076290201
267.6691729323308,0.00791171967605824
268.671679197995,0.006076494909303312
269.6741854636591,0.004461295376615202
