wavelength_um,t_short,t_long
1.3,0,0.9999830675524005
1.3875,0,0.9969080980162716
1.475,0,0.9992751815145786
1.5625,0,0.9999194934709722
1.65,0,0.9998501452960317
1.7375,0,0.9997248723610027
1.825,0,0.9996164474787584
1.9125,0,0.9994015588494575
2.0,0,0.9992212065797904
