wavelength_um,t_short,t_long
0.8,9.278434838360439e-07,0.9950432296891581
0.86875,1.0848734878709167e-05,0.9899520592132001
0.9375,5.654012732044395e-05,0.9839293090133691
1.00625,5.027768566347631e-05,0.9923530715727139
1.0750000000000002,0.00017439207983773172,0.9884303955278517
1.14375,0.0004683132816246423,0.9833373404838249
1.2125000000000001,0.0006398063149114856,0.9815840890363507
1.28125,0.0010672076105203245,0.9751010152275029
1.35,1.485207291504489e-05,0.9605898461057802
