wl_nm,kappa2,Qc,eta
1240.0000000000002,0.02948221312744646,26495.032979938394,0.992899585283748
1379.5000000000002,0.06570938059141923,10679.30636984488,0.9971258664125632
1519.0000000000002,0.9403076588533353,677.7145353374323,0.9998171136517897
1658.5,0.4386981315462554,1330.4747465065266,0.9996410246493507
1798.0,0.6341738973271898,848.7650438341097,0.9997709649617885
1937.5,0.7650315861808554,652.4208737005146,0.9998239381342673
