wavelength_nm,eta_te,eta_tm
1450.0,0.8315940376280059,0.8288374394819142
1474.9999999999998,0.8324061579774408,0.8261307315022949
1500.0,0.8321565676251668,0.8227175483876058
1525.0,0.8310318784879585,0.8187103882766412
1549.9999999999998,0.8291824678602485,0.8142069764195203
1575.0,0.8267292043976683,0.809291403354908
1599.9999999999998,0.8237705310176281,0.804038502083736
1625.0,0.8203874608243621,0.7985154080543799
1650.0,0.8166472200579828,0.7927824620671592
