wl_nm,cross_frac,through_frac,total_transmission
1096.0155108391486,0.03468111045452506,0.965318889545475,0.9999304970712561
1233.0174496940422,0.17570229264863713,0.8242977073513629,0.9989664446066208
1370.0193885489357,0.7746601449888071,0.225339855011193,0.9945445486339002
1507.0213274038294,0.9982822107644702,0.0017177892355298553,0.993598612932901
1644.023266258723,0.001082829215188996,0.998917170784811,0.9998388446979856
1781.0252051136167,0.0013849551812979675,0.9986150448187021,0.9997843642652655
1918.0271439685105,0.0012866967995979407,0.9987133032004021,0.9997245660177512
2055.0290828234038,0.001277082011996384,0.9987229179880036,0.9994037472030015
2192.0310216782973,0.09658300949489396,0.903416990505106,0.9920679183250987
