wavelength_um,t_short,t_long
0.8,0.07595526667053669,0.7954932518030092
0.86875,0.19235809180908353,0.628146499215715
0.9375,0.4518360412302477,0.3725294292157626
1.00625,0.7017409194780874,0.14935898263534145
1.0750000000000002,0.8126367599088753,0.06936589299793204
1.14375,0.8557903977357619,0.05381669812037441
1.2125000000000001,0.8785570993299547,0.052233166697508625
1.28125,0.0390031117648834,0.9048205104258973
1.35,0.9898022611603926,3.187989784041007e-05
