wavelength_um,t_short,t_long
0.8,0,0.9895028672295497
0.86875,0,0.9919937503409552
0.9375,0,0.9941694078512583
1.00625,0,0.9960799637724447
1.0750000000000002,0,0.9969266875408451
1.14375,0,0.9970974557284534
1.2125000000000001,0,0.997314455850471
1.28125,0,0.9975869807401804
1.35,0,0.9978498211679402
